node_id,element_type,guid,length,width,height,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,embedded_door_guid,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid,label_guid
1963,Door,BF2C67A6-5B11-AD7D-AF9E-304730AA0545,,1.34 ,2.10 ,P01,0,0.26,-23.37,13.6,1.58,-22.98,15.7,,,,,,,,,31856733-6CBC-0E24-71F8-ECA46D1DBC00,
1964,Door,D038C062-F57E-1E90-863C-195E647403D1,,0.80 ,2.10 ,P01,0,-2.68,-17.61,26.4,-1.66,-16.56,28.5,,,,,,,,018D19C2-4115-D476-26A2-2A9F43303BA7,EAF29F68-0F18-5D26-960A-DE13F21C8580,
1965,Door,E6DEC4F2-9CE3-03CB-4DFC-B1B87A278CB3,,2.20 ,2.10 ,P01,0,0.48,-19.76,26.4,1.09,-17.51,28.5,,,,,,,,,417543E5-5FC3-BEFC-9109-08D08C9911E5,
1966,Door,BCF15635-25C9-A67A-D83C-77D64892984B,,2.20 ,2.10 ,P01,0,-7.71,-21.61,26.4,-7.1,-19.36,28.5,,,,,,,,,3A9F79A6-A1FC-1883-EC5F-5F7CEA0C011D,
1967,Door,E3E6BBDA-6858-94A2-5629-C26987C17F0F,,1.50 ,2.10 ,P01,0,-8.15,-18.84,26.4,-7.72,-17.36,28.5,,,,,,,,,3A9F79A6-A1FC-1883-EC5F-5F7CEA0C011D,
1968,Door,3709DA1E-6C57-850A-E3F9-DCBFC4D5C08A,,0.80 ,2.10 ,P01,0,-5.41,-5.54,26.4,-4.39,-4.5,28.5,,,,,,,,A1DB11B2-31A4-B280-4A67-98558A366863,49F7321C-6547-8AF6-BD44-2B3A3F7CC3B8,
1969,Door,3565B5E4-E67E-DBB3-E853-DAC83A4EB671,,2.20 ,2.10 ,P01,0,-3.21,-3.48,26.4,-2.59,-1.23,28.5,,,,,,,,,0F02DD3B-5B81-1007-8D0F-DF1B08BD09F4,
1970,Door,88414F51-3154-11FB-E8CD-7D3945CF8941,,2.20 ,2.10 ,P01,0,-11.4,-5.33,26.4,-10.78,-3.08,28.5,,,,,,,,,6888C80C-CF6C-B696-14C6-3038DE101ADD,
1971,Door,C999416F-C831-FBAC-45A4-525D65768FB1,,1.50 ,2.10 ,P01,0,-10.75,-7.33,26.4,-10.33,-5.85,28.5,,,,,,,,,6888C80C-CF6C-B696-14C6-3038DE101ADD,
1972,Door,BE3A3B19-3BEE-30F1-84AE-1D00C6B7B375,,1.34 ,2.10 ,P01,0,-3.19,-8.15,23.2,-1.86,-7.76,25.3,,,,,,,,,26CD7F35-1A90-935C-D246-695F79D9BBAE,
1973,Door,B608937F-CE37-4426-8FB0-4B30FBE3F9F2,,2.10 ,2.10 ,P01,2,-13.23,-13.41,13.6,-11.12,-12.64,15.7,,,,,,,,0964757B-F56F-469B-B5BA-3EC10133D529,F88A544D-6A55-44D4-A6A8-DB0974CD4784,0943D15A-4AD4-4470-B5A1-9BCCFC6682ED
1974,Door,2F154C79-2692-4317-81E5-3E6AFD8C7642,,2.00 ,2.10 ,P57,0,-12.08,-18.27,23.2,-10.06,-17.52,25.3,,,,,,,,4225A0E9-A464-43EF-B74B-ED4DB0247102,620E3A1A-81E5-41D6-9AC6-8B8F0BC1923B,
1975,Door,A479AEA6-6168-1B54-3D86-CCBE0AE4421F,,1.00 ,2.10 ,P24,0,-0.92,-34.39,23.2,0.49,-33.07,25.3,,,,,,,,C285AAE5-855F-B3DC-E8A7-F6AC522C731F,E3EF5AC9-F2CF-41A7-C684-DE82181F7DD6,
1976,Door,FFAE0AD2-6D00-D11A-FA64-E0C02F6087FB,,0.80 ,2.10 ,P24,0,-3.15,-37.72,23.2,-2.08,-36.67,25.3,,,,,,,,44D0AE4A-41BB-4443-0353-5D67BE974A98,F68DD980-557A-B981-B1B6-ECB9084082B2,
1977,Door,01F278F4-B75C-F91A-1122-C71E8748FC93,,1.00 ,2.10 ,P24,0,-0.92,-34.39,32.8,0.49,-33.07,34.9,,,,,,,,35409D70-B8DC-19D0-D32B-34AEC79002A8,D0516225-F254-EDB6-2463-8F67845527A1,
1978,Door,F3EDC929-798E-8966-9DB8-513F955C564F,,0.80 ,2.10 ,P24,0,-3.15,-37.72,32.8,-2.08,-36.67,34.9,,,,,,,,D7ADD0F7-922B-E202-9AAE-E19001292214,7558A37D-5735-59B6-4AB7-846109F54E29,
1979,Door,21076F57-B0F1-3AF1-FCF2-12A500F2FE30,,1.00 ,2.10 ,P24,0,-0.92,-34.39,52.0,0.49,-33.07,54.1,,,,,,,,78113309-D625-0B72-9A80-033D26408874,1DAA6DCF-A2E5-0C10-9696-8A2EB70E92EC,
1980,Door,B621D2AC-77B8-E9EA-A86E-1F0DD163728B,,0.80 ,2.10 ,P24,0,-3.15,-37.72,52.0,-2.08,-36.67,54.1,,,,,,,,45974D07-B4E3-A01F-A79C-1841454E55C2,F9FD1E51-F369-CFBA-AC8F-40E130766CFD,
1981,Door,28F8E753-D054-4B20-A979-9A614FB3476C,,4.75 ,2.10 ,P01,0,-8.64,-22.6,7.2,-3.94,-21.24,9.3,,,,,,,,2B3286CF-41DA-4DC8-9F9E-46BE7B9DCA74,FFEAC498-E471-4DCC-88FD-732BCA234B8B,
1982,Door,5748FA72-747D-4861-8D89-A9ED49B53196,,4.70 ,2.10 ,P01,0,-8.97,-27.31,4.0,-7.61,-22.61,6.1,,,,,,,,,3D5B307F-0D0D-42F8-BD94-989DB7937A36,
1983,Door,A0807D42-92A8-41B8-84DB-BE2824980B1B,,4.65 ,2.10 ,P01,0,-6.15,-6.67,4.0,-1.54,-5.34,6.1,,,,,,,,,2AF6EF1B-D6CB-470E-8324-F8E1FF5AC2D1,
1984,Door,59F5A839-D20E-4E07-B605-27E85A076376,,5.10 ,2.10 ,P01,0,-11.96,-7.75,7.2,-6.96,-6.5,9.3,,,,,,,,,0D30DCAA-C1C4-4F49-B3B6-341152CC17AB,
1985,Door,BCC1EFEE-0007-40F8-AF30-8FFFCCD634E6,,5.00 ,2.10 ,P01,0,-6.5,-6.51,7.2,-1.6,-5.29,9.3,,,,,,,,,0D30DCAA-C1C4-4F49-B3B6-341152CC17AB,
1986,Door,691832E6-92C5-4BBC-BA27-6A78347421B4,,3.75 ,2.10 ,P01,0,-23.27,-41.24,10.4,-19.56,-40.17,12.5,,,,,,,,06C129A1-E9C8-4A0A-8228-F661553FE4C1,2BD48CA5-8C85-4B5D-A787-974534D61382,
1987,Door,F79D10AA-FE56-474C-A368-8A40E5F20986,,4.70 ,2.10 ,P01,0,-13.1,-38.46,16.8,-11.95,-33.85,18.9,,,,,,,,B7ADA873-61F7-48C7-BAE6-3F2CFDE49108,B8DC36C9-5FD2-4168-8E3B-AEE286E96E14,
1988,Door,7459061B-90DF-4DCE-84F6-5F240DA3BCB0,,2.40 ,2.10 ,P57,0,-21.25,-35.3,7.2,-20.41,-32.89,9.3,,,,,,,,215CD69F-63BC-4E3E-AA6E-914C4B29CF8F,346D104B-CC43-4ACD-A38B-86785BDD6169,
1989,Door,22911316-21FF-4F1B-A17A-5807F81771C0,,4.70 ,2.10 ,P01,0,-9.82,-40.48,7.2,-5.17,-39.15,9.3,,,,,,,,273637FB-FDA1-4314-9CBB-E0D5A2380C5D,E7323949-D1F6-4924-9AE4-465FD2E6178A,
1990,Door,15087775-7A41-4A6A-9445-5FA3B6D09381,,4.70 ,2.10 ,P01,2,-15.02,-41.66,7.2,-10.3,-40.31,9.3,,,,,,,,83770E00-6E2C-45F3-B830-59DA73829D8C,E7323949-D1F6-4924-9AE4-465FD2E6178A,19198C36-BC3A-45E4-A591-9859A838635F
1991,Door,CDF39935-50CB-4C41-9E5A-6A16CE742684,,7.50 ,2.10 ,P01,0,-17.68,-29.78,7.2,-10.29,-27.82,9.3,,,,,,,,5504C9D8-A1AC-4815-BF45-F4576CCFEBA7,589999DB-75CC-4E20-9D43-02012F0728BE,
1992,Door,5F97CC2D-B52B-424D-A3C0-D51B12A2E2B7,,7.50 ,2.10 ,P01,0,-22.15,-46.18,10.4,-14.78,-44.28,12.5,,,,,,,,11FAE721-7BA9-4144-B4CC-54CCAEFAD0B0,A1300FF1-911D-4BE4-A241-10A33F8A6791,
1993,Door,2F7CC495-4368-4905-8036-3767F9128CDB,,7.50 ,2.10 ,P01,0,-15.46,-39.53,10.4,-8.08,-37.63,12.5,,,,,,,,3868F28E-E512-4BAD-840D-0395F37344B6,4528F9DF-39BD-481B-BB65-CC42A1A28F92,
1994,Door,D86281BD-B513-47B2-BD8A-C038D55B2624,,4.70 ,2.10 ,P57,0,-20.66,-40.17,10.4,-19.37,-35.54,12.5,,,,,,,,EB368FB2-AAF7-4454-81A5-45023F2BF0AF,20C44A84-F925-4C27-B846-8D064C883D2C,
1995,Door,EB331907-17B6-45BC-9186-BA2817760A4A,,3.50 ,2.10 ,P01,0,-16.57,-34.66,13.6,-13.09,-33.59,15.7,,,,,,,,DE00E223-2D6F-463A-92FF-7363695D079D,070ABE28-D3A6-4CCA-8B09-B1D91506D8AA,
1996,Door,3F217EE5-DA93-45EB-8B4E-F7BAD3C5C3C8,,2.00 ,2.10 ,P57,0,-13.19,-13.38,32.8,-11.17,-12.63,34.9,,,,,,,,3FEF44D5-97A5-4896-95F7-EEE9DA1B2B82,E225F7AE-5CB9-49BA-9FA0-7B3DA9E01412,
1997,Door,71CC30E6-B764-4B71-B552-904157B60289,,4.70 ,2.10 ,P01,0,5.49,-29.13,4.0,6.84,-24.47,6.1,,,,,,,,,75ABFD56-29E2-4AFF-86A9-06AF22D6C38B,
1998,Door,31B6B7DD-1808-4769-BC70-B6DD7DD14C9B,,4.70 ,2.10 ,P01,0,4.39,-24.25,4.0,5.73,-19.6,6.1,,,,,,,,,75ABFD56-29E2-4AFF-86A9-06AF22D6C38B,
1999,Door,B94332E7-A08B-4CEE-8C33-E2ADCA07EAC0,,1.00 ,2.10 ,P01,0,-4.44,-29.1,4.0,-3.08,-27.74,6.1,,,,,,,,AC40975C-95BA-4162-949B-180FE9ED6996,591ACE08-A26D-4177-B703-9D21CD1D374C,
2000,Door,AB3B8CD7-2ADF-480C-961B-349DE399E4CC,,4.70 ,2.10 ,P01,0,-6.15,-6.67,0.2,-1.49,-5.32,2.3,,,,,,,,,99AADB5B-EA31-4432-8115-DD33FD81B863,
2001,Door,D1F0E782-AC78-496E-BBA9-31F74EFE870F,,1.00 ,2.10 ,P24,0,-1.2,-33.17,-6.55,0.21,-31.85,-4.45,,,,,,,,,2D408AA1-9032-443E-8C74-02A7DAD47593,
2002,Door,FAFA58E8-3BB1-457E-ACFF-C1F19C6AA267,,2.07 ,2.10 ,P04,0,-3.48,-31.69,-6.55,-1.39,-30.93,-4.45,,,,,,,,040DF566-50A8-43D2-B8A7-4ADDDC344C4E,1A398BE9-D973-441B-9B07-DFA725E32E11,
2003,Door,9B20F75E-0E75-4E28-A8AC-509F7741BDD6,,2.08 ,2.10 ,P04,0,-2.34,-36.67,-6.55,-0.26,-35.97,-4.45,,,,,,,,47700E07-04E1-40F4-B597-89BF740F7ECB,871299BC-5CA9-45C3-BC56-8DE0373CA7CC,
2004,Door,9A18217C-126B-4397-B8B8-F0C340A118AB,,2.08 ,2.10 ,P06,0,-3.48,-31.7,0.0,-1.39,-30.94,2.1,,,,,,,,38B6FA64-1B8E-488F-B87D-7A77973C0A39,79242125-1085-46AF-BD49-8E2619478727,
2005,Door,0CCE3459-2AFF-4832-A012-CDA8EDBD2A27,,0.90 ,2.10 ,P01,0,14.39,-38.56,-6.55,15.51,-37.3,-4.45,,,,,,,,,717B0FF9-D239-4979-8784-99D5BF199947,
2006,Door,7D7F2268-0386-46AE-8159-C54311096BBD,,0.90 ,2.10 ,P01,0,-8.74,-33.7,-6.55,-7.61,-32.38,-4.45,,,,,,,,,1A398BE9-D973-441B-9B07-DFA725E32E11,
2007,Door,FB02765E-EB04-4A06-BCCE-9C199F469B24,,0.90 ,2.10 ,P01,0,-30.37,-1.95,-6.55,-29.25,-0.69,-4.45,,,,,,,,,41503F36-30A3-425D-8D3F-5FCE4DF50B3E,
2008,Door,3B98B850-83ED-48A5-955F-F91584308DA4,,2.07 ,2.10 ,P04,0,-3.48,-31.69,4.0,-1.39,-30.93,6.1,,,,,,,,8A2021F0-C602-4A46-BC13-8425388B23C1,53190852-464F-48E2-9A74-2FCB4F78343F,
2009,Door,C16B95CD-D8C4-45E2-8467-F8D30BCF2D69,,0.90 ,2.10 ,P01,0,-8.77,-33.71,-3.35,-7.64,-32.39,-1.25,,,,,,,,,F8CD7774-6402-411E-87C1-EEB03C54536F,
2010,Door,5550792F-726F-40C3-BCE7-4025ED88F4ED,,0.90 ,2.10 ,P01,0,-1.48,-36.43,-3.35,-0.36,-35.17,-1.25,,,,,,,,,0FC37D6F-0F53-F935-E04A-36179897133D,
2011,Door,170FCB27-4BFA-41A4-AEA8-D4A0D34F6E71,,0.90 ,2.10 ,P01,0,14.41,-38.56,-3.35,15.53,-37.3,-1.25,,,,,,,,,069D8AE5-DDEE-4E7D-BFE8-2B77AF16D831,
2012,Door,21A711E6-F82A-41F3-8C42-500E243483B7,,0.90 ,2.10 ,P01,0,-27.0,-1.17,-3.35,-25.88,0.1,-1.25,,,,,,,,,92266E05-B6B3-4C24-8798-727B8AD101B9,
2013,Door,A643546A-2A38-4672-9732-19D8667051DA,,0.90 ,2.10 ,P01,0,-22.4,-0.15,-3.35,-21.28,1.11,-1.25,,,,,,,,,059F720D-177D-4425-9D92-60074AD696B0,
2014,Door,AC554BA2-0B35-49A2-8357-D6423F5F8E5C,,1.00 ,2.10 ,P01,0,-1.72,-30.94,4.0,-0.35,-29.57,6.1,,,,,,,,10E398F9-893A-4BB0-ADFB-35C0CE15387E,C5A0C1A3-0B5C-4F22-BD9C-772F0AF07AF7,
2015,Door,EA97C0F4-66E8-470C-94CF-5D5D970072CD,,4.70 ,3.00 ,P01,2,-8.98,-27.35,0.2,-7.05,-22.5,3.2,,,,,,,,C8E22D9B-5286-4FE7-8C18-2789F124FD7C,F8DBA75C-65A2-489C-A42C-9372EF9926E0,F1E164CA-7013-4AFB-A63A-2C5FBBC78313
2016,Door,668D9D5D-8087-4842-B0F6-0BF70183F450,,1.00 ,2.10 ,P01,0,5.28,-28.78,0.2,6.72,-27.53,2.3,,,,,,,,6C715A50-769B-4B5B-AFCA-A7CEBA9A2FB9,21A1325B-3C93-47A3-AD88-BA4A9AC30E40,
2017,Door,5ABB8091-490C-4451-9183-773B4D62EE45,,0.90 ,2.10 ,P01,0,-2.16,-30.43,0.0,-0.99,-29.26,2.1,,,,,,,,BCEA12FB-BD71-46B4-A24F-D7810B8EC2EE,3CF01838-932B-4BB0-BD4D-1E1BC3CCF75F,
2018,Door,25B866AF-244F-46F9-9CFC-DDB9BE0595ED,,2.00 ,2.70 ,PV,0,-27.98,-4.74,0.05,-25.76,-3.09,2.75,,,,,,,,,09116F9E-6558-4C6C-9A2C-24D924E98830,
2019,Door,B8CF4E31-D633-43BF-BAA5-473B3DD2E2DC,,1.00 ,2.70 ,PV,0,-22.57,-0.23,0.05,-21.37,0.96,2.75,,,,,,,,,AD4CBEBE-F3E4-4168-835C-97F682E8CAE4,
2020,Door,421D3640-02F1-490B-A947-52B8AB835A95,,2.00 ,2.70 ,PV,0,-14.94,2.01,0.05,-12.61,3.96,2.75,,,,,,,,,231B1520-804A-434E-B71A-FF9A0D5D6FE7,
2021,Door,42230799-E0A0-4832-8C1E-FFD89B8FB1C3,,2.00 ,2.70 ,PV,0,3.38,6.86,0.05,5.03,9.08,2.75,,,,,,,,,CD5241BB-CC56-4CB2-BBA8-CFA17ED06E1C,
2022,Door,1816168B-DC85-4554-B5AC-12B8BCE503AA,,2.00 ,2.70 ,PV,0,6.19,-5.57,0.05,7.84,-3.35,2.75,,,,,,,,,CD5241BB-CC56-4CB2-BBA8-CFA17ED06E1C,
2023,Door,AAC0AC4F-C7C1-4E59-8F4E-18B1DBDBEA97,,2.00 ,2.70 ,PV,0,8.15,-14.23,0.05,9.8,-12.01,2.75,,,,,,,,,CD5241BB-CC56-4CB2-BBA8-CFA17ED06E1C,
2024,Door,5942F245-DC38-4520-8C35-CA5E0DA35D73,,1.00 ,2.70 ,PV,0,3.47,-19.48,0.2,4.65,-18.28,2.9,,,,,,,,,21A1325B-3C93-47A3-AD88-BA4A9AC30E40,
2025,Door,B5A92AC9-E8DE-4FF9-B180-DB11C12FE8B1,,1.00 ,2.70 ,PV,0,-12.83,-17.99,0.2,-11.65,-16.8,2.9,,,,,,,,,87A2A835-3D65-4BFD-B3E5-766DA01AB59F,
2026,Door,6497B132-51DA-4972-9C7F-2681AFDBD25B,,1.00 ,2.70 ,PV,0,-13.93,-13.14,0.2,-12.74,-11.95,2.9,,,,,,,,,87A2A835-3D65-4BFD-B3E5-766DA01AB59F,
2027,Door,FF882EA0-97AB-45E9-85DD-8287354B0D31,,1.00 ,2.70 ,PV,0,-12.51,-19.4,0.2,-11.33,-18.21,2.9,,,,,,,,,87A2A835-3D65-4BFD-B3E5-766DA01AB59F,
2028,Door,31C77310-2D82-421B-95BA-4095D7B6DAF4,,1.00 ,2.10 ,P01,0,-27.01,-1.23,0.05,-25.82,-0.04,2.15,,,,,,,,,92E0158A-568A-4FE3-90E3-E6407745C4DA,
2029,Door,3F862197-2A1E-4C1A-9E7F-E81AC4D79EEB,,2.00 ,2.10 ,PV,0,-15.25,3.52,4.0,-13.03,5.17,6.1,,,,,,,,,9308C9D8-293B-49D8-95C5-0984B843A049,
2030,Door,8810EA6A-0158-4E18-A992-1F4ED918EEAA,,1.00 ,2.70 ,P01,0,-27.03,-1.23,4.0,-25.84,-0.04,6.7,,,,,,,,,39715BE9-5A2A-4253-8B06-016AEF61E74D,
2031,Door,69E59BF2-2ADA-4973-946D-5CA58D761570,,1.00 ,2.70 ,P01,0,-27.04,-1.23,7.2,-25.85,-0.05,9.9,,,,,,,,,011EA895-5523-4B41-8841-2AF1B7967A4A,
2032,Door,735EC69C-8712-4447-8CAE-26D957492C0D,,1.96 ,2.10 ,P57,0,-3.43,-24.05,-45.1,-2.87,-22.03,-43.0,,,,,,,,,2619A246-E27B-4C56-BC38-B7ED71D74DC1,
2033,Door,6CCF12F0-FDDA-4460-9765-5CDBD56F20C8,,0.80 ,2.10 ,P08,0,-5.53,-25.99,-45.1,-4.54,-25.03,-43.0,,,,,,,,,31CE336B-024D-474B-9520-C439CE78D032,
2034,Door,6DFF73A2-9BA3-AEFD-A7E9-E0F6E8A4C38C,,1.96 ,2.10 ,P57,0,-3.43,-24.05,36.0,-2.87,-22.03,38.1,,,,,,,,,EF7B431D-220E-C67C-A0F6-178B61739470,
2035,Door,97C84329-DB78-89BB-37E2-BD76A54722AD,,0.80 ,2.10 ,P08,0,-5.53,-25.99,36.0,-4.54,-25.03,38.1,,,,,,,,,4C371221-815E-F4E2-1947-ADE4D89F0CAD,
2036,Door,BEC48FBB-67C8-0C42-9043-770D6D6515BE,,1.96 ,2.10 ,P57,0,-2.0,-30.34,36.0,-1.44,-28.32,38.1,,,,,,,,,7CF4D9A7-6029-5F14-EE6B-7ADA92FA485B,
2037,Door,298B3EF0-54FA-8CD0-A288-E2B6BBBB1CFE,,0.80 ,2.10 ,P08,0,-4.99,-28.39,36.0,-4.0,-27.43,38.1,,,,,,,,,0B9D9FDF-05E9-84AA-42F1-891E114126F6,
2038,Door,C156F551-12DB-ACD6-FE6B-8F7D721B02D0,,1.96 ,2.10 ,P57,0,-5.64,-14.3,36.0,-5.08,-12.28,38.1,,,,,,,,,9B63BA1D-BA03-DA1E-2799-47BEF09BCFAF,
2039,Door,6F273B61-ED09-2524-428E-EAE063DA3228,,0.80 ,2.10 ,P08,0,-7.74,-16.24,36.0,-6.75,-15.28,38.1,,,,,,,,,04B37558-E6C6-05AE-F4B8-B709B911843A,
2040,Door,85D8FDDD-9EFD-950F-FDD3-7495C4A132C1,,1.96 ,2.10 ,P57,0,-4.21,-20.58,36.0,-3.65,-18.57,38.1,,,,,,,,,3F0361DF-A63A-9293-F2B2-6D47040A295E,
2041,Door,491BBBF7-494C-A014-93AB-A70D93542D82,,0.80 ,2.10 ,P08,0,-7.2,-18.64,36.0,-6.21,-17.68,38.1,,,,,,,,,7C5B1073-5802-F84D-877C-B6D87996C8F0,
2042,Door,A98680B9-2B35-F166-4AA1-DCC19F1D45F7,,1.96 ,2.10 ,P57,0,-6.42,-10.83,36.0,-5.86,-8.81,38.1,,,,,,,,,C5CD7BA8-77CB-2A03-3427-0687BD98B0F1,
2043,Door,A91540EE-B283-A765-7FEB-E4D3D65045A2,,0.80 ,2.10 ,P08,0,-9.41,-8.89,36.0,-8.42,-7.92,38.1,,,,,,,,,A088CABF-DA23-F666-CD95-9BF046B8E1E9,
2044,Door,882CC4E5-4372-4DF6-8B89-A661BA4EEB23,,0.80 ,2.10 ,P08,0,-5.6,-5.66,36.0,-4.61,-4.7,38.1,,,,,,,,,31F7A43A-A473-4D51-80F3-8838E601FB6A,
2045,Door,700E0B3E-C4AF-4A97-8737-8B510D9C24E6,,0.80 ,2.10 ,P08,0,-6.86,-5.29,32.8,-5.87,-4.33,34.9,,,,,,,,,9494610A-50C2-481F-88D9-A7614F978291,
2046,Door,1FE99872-2500-4656-91D8-17B9D970D968,,6.64 ,2.10 ,P07,0,-5.65,-6.54,32.8,0.89,-4.79,34.9,,,,,,,,4E6DCE73-39EA-4142-9E00-C1A50A418ACD,76821B5C-1B0E-4FC0-A190-7274B5CB96BA,
2047,Door,E570FE63-A738-49DF-9F9A-44BABA1DD304,,0.80 ,2.10 ,P08,0,-2.65,-17.43,45.6,-1.66,-16.46,47.7,,,,,,,,,1482B261-4AD3-48FE-9186-4113293C1621,
2048,Door,EBCEAA00-2CD8-41E0-84C3-E2E977B913EA,,0.80 ,2.10 ,P57,0,-2.95,-21.3,45.6,-1.91,-20.28,47.7,,,,,,,,D50FB376-AD33-46A8-9788-2FEA497B0FDF,8E8CE2B8-541F-451E-B23F-4AE404494028,
2049,Door,7922BD59-8881-45B9-A747-D8506E458402,,0.80 ,2.10 ,P08,0,-0.51,-25.09,48.8,0.48,-24.12,50.9,,,,,,,,,074809B0-569E-43B7-9933-E4D1094ED898,
2050,Door,FDD21202-E9FB-4BA0-BA1A-D8CC08B0B334,,0.80 ,2.10 ,P08,0,1.82,-25.33,48.8,2.79,-24.34,50.9,,,,,,,,,F900AC60-8AC6-4224-B37F-0046A15A2D91,
2051,Door,250F8477-86B1-4EA7-9431-DA7214B045C0,,0.80 ,2.10 ,P08,0,-2.76,-17.4,42.4,-1.77,-16.44,44.5,,,,,,,,,663C6A97-8FBA-4EAA-BA04-0FE60916E359,
2052,Door,5A06C2F7-295E-42F5-B993-F3CAC4AF1CC2,,1.96 ,2.10 ,P57,0,-1.87,-30.92,45.6,-1.31,-28.91,47.7,,,,,,,,,7D379C41-1721-4372-9026-1AC33D6A86B3,
2053,Door,4A86CA27-F6E1-46DF-AFD5-1605AD23706B,,0.80 ,2.10 ,P08,0,-5.29,-28.46,45.6,-4.3,-27.5,47.7,,,,,,,,,860AACD6-118B-4F60-BDF6-00021F7686A1,
2054,Door,632A14D9-E97E-C422-6E3D-5AC47B970140,,0.80 ,2.10 ,P08,0,-2.29,-17.53,39.2,-1.3,-16.57,41.3,,,,,,,,,7E9940E9-817F-EA67-CDC8-A510082C177F,
2055,Door,96CF0367-5D2E-D887-3F98-C68720C93F91,,1.96 ,2.10 ,P57,0,-2.0,-30.34,26.4,-1.44,-28.32,28.5,,,,,,,,,3F9088E8-6EA9-29CC-A6E0-95C9303F2753,
2056,Door,FDD2605D-B0A6-589A-644A-F399AC9206D5,,0.80 ,2.10 ,P08,0,-4.99,-28.39,26.4,-4.0,-27.43,28.5,,,,,,,,,10ABB4F7-4685-9BF7-D19D-3BCD0ABA632A,
2057,Door,72BC2F05-CF93-1AEF-4276-2C63759F8AF8,,1.34 ,2.10 ,P01,0,0.26,-23.37,23.2,1.58,-22.98,25.3,,,,,,,,,F456F9F7-DB72-EF31-B299-703B4303AABB,
2058,Door,BFC15F85-5452-4418-E8BC-D73F9E6CB1F1,,0.80 ,2.10 ,P08,0,-5.83,-26.06,45.6,-4.84,-25.1,47.7,,,,,,,,,5477C4C2-CC6E-DF34-908F-576EB5DB3012,
2059,Door,3BEB7D33-D06C-57C0-736C-AECADB09EE5A,,1.96 ,2.10 ,P57,0,-3.56,-23.46,45.6,-3.0,-21.45,47.7,,,,,,,,,F30D7092-C67A-E7DA-72DF-1373B85F1F6D,
2060,Door,59CEB223-04F4-468F-9D61-80FF8B6EDB25,,1.00 ,2.10 ,PEntrance,0,-5.9,-19.13,42.4,-4.54,-17.82,44.5,,,,,,,,B2A118C8-C889-4122-B118-01973B82C386,3F6DDC8E-52B6-43F2-8CF3-9E268E2C1703,
2061,Door,45225DB5-0483-4A9C-978D-5E5F188C4852,,0.80 ,2.10 ,P08,0,-2.83,-15.13,39.2,-1.84,-14.16,41.3,,,,,,,,,0D74A8F9-38D8-4CBB-BE69-BB386C194A63,
2062,Door,31D61B3E-D9AB-47DB-B812-02C4E93C4AD4,,1.98 ,2.10 ,P57,0,-6.17,-13.78,39.2,-5.56,-11.73,41.3,,,,,,,,,C3924B57-738A-2479-8BB3-62B9694C8138,
2063,Door,7F017037-DE77-4AF9-BEA3-2A8DA1373D83,,2.00 ,2.70 ,PV,0,-37.51,-39.45,0.05,-35.29,-37.8,2.75,,,,,,,,,93906AE0-14DB-4804-9300-6CE28AC6A7E2,
2064,Door,90FA6362-60CF-4C0D-84C9-1638E22CBE44,,1.33 ,2.10 ,P06,0,-31.29,-2.2,0.05,-29.93,-1.62,2.15,,,,,,,,687D09FC-84AB-40C9-BE6E-BC71BDB4AFF4,92E0158A-568A-4FE3-90E3-E6407745C4DA,
2065,Door,F1FF9A65-0BAF-4200-9F93-1D73336AB0F1,,1.35 ,2.10 ,P07,0,-28.95,-1.67,0.05,-27.57,-1.08,2.15,,,,,,,,36DC33E7-F052-42E6-B4BE-7D91F573B9AC,92E0158A-568A-4FE3-90E3-E6407745C4DA,
2066,Door,6E8786D5-41F3-4788-BF77-5F3A557B69C5,,2.00 ,2.70 ,PV,0,-41.1,-25.77,7.2,-38.88,-24.11,9.9,,,,,,,,,F44E2D21-9CA5-454C-B8D1-DF07537FD79F,
2067,Door,F43E1A47-EF94-4A58-AFEE-04C9B3BE54D5,,4.70 ,2.10 ,P01,0,5.19,-3.6,-57.9,6.53,1.12,-55.8,,,,,,,,,1286A72C-E097-4300-B065-2A159B7E65B6,
2068,Door,C6BB2965-55A0-48CE-9968-A1B4A704F668,,4.70 ,2.10 ,P01,0,5.5,-29.16,-25.9,6.84,-24.44,-23.8,,,,,,,,,80D844CF-12F8-4A21-94FA-2D1009D56361,
2069,Door,6C30D92F-AF6C-4C3E-9B8C-4A9FDECA14AA,,4.70 ,2.10 ,P01,0,-10.3,-32.74,-25.9,-8.96,-28.02,-23.8,,,,,,,,,B64C7293-9B9E-454D-B884-5DBE55746F55,
2070,Door,10550114-7B69-4FED-AF7F-BA71B6C184CD,,4.70 ,2.10 ,P01,0,-10.22,-17.34,-29.1,-8.87,-12.62,-27.0,,,,,,,,,9DAD505F-5147-4EBA-838B-9B956F30AF20,
2071,Door,5197D54A-28B1-427B-9D7E-DF304FE2134D,,2.60 ,2.10 ,P01,0,-1.21,-13.26,-29.1,-0.33,-10.58,-27.0,,,,,,,,,3CFCB332-1ED9-4D6D-B1D1-DCB27195B410,
