node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,embedded_door_guid,label_type,zone_stamp_guid,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
2609,DimText 633,5712E4E7-8869-E34B-A6E5-A73C4308A6AC,,158,,-54.69,50.31,Dim Text 633,-54.69,50.31,0.0,-54.19,50.81,0.0,,,,,,,,,,
2610,DimText 634,3D7D7C40-724E-6544-9DC1-045E022BF465,,0,,-54.89,49.59,Dim Text 634,-54.89,49.59,0.0,-54.39,50.09,0.0,,,,,,,,,,
2611,DimText 635,3D7D7C40-724E-6544-9DC1-045E022BF465,,159,,-54.89,50.31,Dim Text 635,-54.89,50.31,0.0,-54.39,50.81,0.0,,,,,,,,,,
2612,DimText 636,3D7D7C40-724E-6544-9DC1-045E022BF465,,20,,-54.89,51.24,Dim Text 636,-54.89,51.24,0.0,-54.39,51.74,0.0,,,,,,,,,,
2613,DimText 637,BA0BD7C3-D622-904D-8EA0-CD04CDA9AD40,,0,,-54.85,51.28,Dim Text 637,-54.85,51.28,0.0,-54.35,51.78,0.0,,,,,,,,,,
2614,DimText 638,BA0BD7C3-D622-904D-8EA0-CD04CDA9AD40,,21,,-54.77,51.28,Dim Text 638,-54.77,51.28,0.0,-54.27,51.78,0.0,,,,,,,,,,
2615,DimText 639,BA0BD7C3-D622-904D-8EA0-CD04CDA9AD40,,220,,-53.62,51.28,Dim Text 639,-53.62,51.28,0.0,-53.12,51.78,0.0,,,,,,,,,,
2616,DimText 640,BB2EAC79-8635-2F4C-AA0B-70318BD98AF6,,0,,-54.85,51.34,Dim Text 640,-54.85,51.34,0.0,-54.35,51.84,0.0,,,,,,,,,,
2617,DimText 641,BB2EAC79-8635-2F4C-AA0B-70318BD98AF6,,39,,-54.69,51.34,Dim Text 641,-54.69,51.34,0.0,-54.19,51.84,0.0,,,,,,,,,,
2618,DimText 642,BB2EAC79-8635-2F4C-AA0B-70318BD98AF6,,62,,-54.19,51.34,Dim Text 642,-54.19,51.34,0.0,-53.69,51.84,0.0,,,,,,,,,,
2619,DimText 643,BB2EAC79-8635-2F4C-AA0B-70318BD98AF6,,78,,-53.49,51.34,Dim Text 643,-53.49,51.34,0.0,-52.99,51.84,0.0,,,,,,,,,,
2620,DimText 644,BB2EAC79-8635-2F4C-AA0B-70318BD98AF6,,61,,-52.78,51.34,Dim Text 644,-52.78,51.34,0.0,-52.28,51.84,0.0,,,,,,,,,,
2621,DimText 645,21CB30D9-0920-DD48-BF04-51A3D51F05A2,,0,,-54.85,51.49,Dim Text 645,-54.85,51.49,0.0,-54.35,51.99,0.0,,,,,,,,,,
2622,DimText 646,21CB30D9-0920-DD48-BF04-51A3D51F05A2,,240,,-53.73,51.49,Dim Text 646,-53.73,51.49,0.0,-53.23,51.99,0.0,,,,,,,,,,
2623,DimText 647,00BA779A-1964-7A44-8A5C-AAE7F0B3DCA1,,0,,-52.35,50.58,Dim Text 647,-52.35,50.58,0.0,-51.85,51.08,0.0,,,,,,,,,,
2624,DimText 648,00BA779A-1964-7A44-8A5C-AAE7F0B3DCA1,,27,,-52.35,50.44,Dim Text 648,-52.35,50.44,0.0,-51.85,50.94,0.0,,,,,,,,,,
2625,DimText 649,00BA779A-1964-7A44-8A5C-AAE7F0B3DCA1,,5,,-52.35,50.78,Dim Text 649,-52.35,50.78,0.0,-51.85,51.28,0.0,,,,,,,,,,
2626,DimText 650,00BA779A-1964-7A44-8A5C-AAE7F0B3DCA1,,22,,-52.35,50.97,Dim Text 650,-52.35,50.97,0.0,-51.85,51.47,0.0,,,,,,,,,,
2627,DimText 651,00BA779A-1964-7A44-8A5C-AAE7F0B3DCA1,,5,,-52.35,51.23,Dim Text 651,-52.35,51.23,0.0,-51.85,51.73,0.0,,,,,,,,,,
2628,DimText 652,0A1306E9-7681-5E44-9B89-EF19DD8059D1,,0,,-54.27,50.57,Dim Text 652,-54.27,50.57,0.0,-53.77,51.07,0.0,,,,,,,,,,
2629,DimText 653,0A1306E9-7681-5E44-9B89-EF19DD8059D1,,59,,-54.05,50.57,Dim Text 653,-54.05,50.57,0.0,-53.55,51.07,0.0,,,,,,,,,,
2630,DimText 654,0A1306E9-7681-5E44-9B89-EF19DD8059D1,,2,,-53.75,50.57,Dim Text 654,-53.75,50.57,0.0,-53.25,51.07,0.0,,,,,,,,,,
2631,DimText 655,0A1306E9-7681-5E44-9B89-EF19DD8059D1,,59,,-53.45,50.57,Dim Text 655,-53.45,50.57,0.0,-52.95,51.07,0.0,,,,,,,,,,
2632,DimText 656,0A1306E9-7681-5E44-9B89-EF19DD8059D1,,2,,-53.14,50.57,Dim Text 656,-53.14,50.57,0.0,-52.64,51.07,0.0,,,,,,,,,,
