edge_id,node1_id,node2_id,distance,type
838,890,971,0.0,spatial
839,867,1064,0.0,spatial
840,1112,1202,0.0,spatial
841,1068,1104,0.0,spatial
842,806,973,0.0,spatial
843,769,1152,0.0,spatial
844,831,1026,0.0,spatial
845,813,1115,0.0,spatial
846,1072,1156,0.0,spatial
847,783,790,0.0,spatial
848,761,955,0.0,spatial
849,768,1136,0.0,spatial
850,793,1076,0.0,spatial
851,1068,1109,0.0,spatial
852,1102,1150,0.0,spatial
853,983,1073,0.0,spatial
854,975,1053,0.0,spatial
855,788,1035,0.0,spatial
856,791,1028,0.0,spatial
857,1138,1182,0.0,spatial
858,938,1135,0.0,spatial
859,836,869,0.0,spatial
860,980,1056,0.0,spatial
861,779,1136,0.0,spatial
862,904,1138,0.0,spatial
863,782,1034,0.0,spatial
864,773,781,0.0,spatial
865,897,1058,0.0,spatial
866,830,1028,0.0,spatial
867,1009,1077,0.0,spatial
868,785,1036,0.0,spatial
869,868,1138,0.0,spatial
870,978,1110,0.0,spatial
871,972,1046,0.0,spatial
872,869,1073,0.0,spatial
873,994,1136,0.0,spatial
874,1034,1119,0.0,spatial
875,887,1072,0.0,spatial
876,1108,1165,0.0,spatial
877,893,1142,0.0,spatial
878,1072,1106,0.0,spatial
879,773,799,0.0,spatial
880,813,1022,0.0,spatial
881,793,1069,0.0,spatial
882,832,1034,0.0,spatial
883,867,922,0.0,spatial
884,782,1076,0.0,spatial
885,870,1144,0.0,spatial
886,1013,1139,0.0,spatial
887,782,1027,0.0,spatial
888,811,1108,0.0,spatial
889,829,1070,0.0,spatial
890,775,1033,0.0,spatial
891,877,1052,0.0,spatial
892,830,836,0.0,spatial
893,785,844,0.0,spatial
894,940,1119,0.0,spatial
895,929,1054,0.0,spatial
896,991,1043,0.0,spatial
897,763,1071,0.0,spatial
898,1001,1060,0.0,spatial
899,959,1034,0.0,spatial
900,840,1000,0.0,spatial
901,913,1037,0.0,spatial
902,1037,1169,0.0,spatial
903,798,1028,0.0,spatial
904,1002,1060,0.0,spatial
905,826,1057,0.0,spatial
906,1068,1179,0.0,spatial
907,1116,1161,0.0,spatial
908,869,931,0.0,spatial
909,978,1022,0.0,spatial
910,782,1069,0.0,spatial
911,846,1072,0.0,spatial
912,869,1055,0.0,spatial
913,822,994,0.0,spatial
914,1072,1131,0.0,spatial
915,830,1127,0.0,spatial
916,802,1082,0.0,spatial
917,781,1135,0.0,spatial
918,797,879,0.0,spatial
919,852,1061,0.0,spatial
920,773,1028,0.0,spatial
